director_name,budget,genres,actor_1_name,movie_title,plot_keywords,content_rating,genre_adjusted
James Mangold,48000000.0,"['Comedy', 'Fantasy', 'Romance']",Hugh Jackman,Kate & Leopold ,"['bridge', 'brooklyn bridge', 'falling down an elevator shaft', 'time travel', 'time travel romance']",PG-13,Rom-Com
Peter Lord,55000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Salma Hayek,The Pirates! Band of Misfits ,"['charles darwin', 'cutlass', 'pirate', 'queen victoria', 'scientist']",PG,Animation
Dennis Dugan,90000000.0,"['Action', 'Comedy']",Adam Sandler,You Don't Mess with the Zohan ,"['hair stylist', 'jew', 'landlord', 'muslim', 'palestinian']",PG-13,Rom-Com
Seth MacFarlane,68000000.0,['Comedy'],Liam Neeson,Ted 2 ,"['baby', 'f word', 'fight', 'lawyer', 'marriage']",R,Comedy
Miguel Sapochnik,32000000.0,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",Alice Braga,Repo Men ,"['artificial organ', 'best friend', 'enforcer', 'future', 'near future']",R,Sci-Fi
Gregory Hoblit,35000000.0,"['Crime', 'Drama', 'Thriller']",Billy Burke,Untraceable ,"['cat', 'fbi agent', 'murder', 'serial killer', 'website']",R,Crime
David Fincher,90000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Robin Wright,The Girl with the Dragon Tattoo ,"['computer hacker', 'hacker', 'investigation', 'journalist', 'punk']",R,Mystery
Peter Billingsley,60000000.0,['Comedy'],Jon Favreau,Couples Retreat ,"['couple', 'island', 'marriage', 'tropical', 'voyeurism']",PG-13,Comedy
Les Mayfield,35000000.0,"['Action', 'Western']",Gregory Smith,American Outlaws ,"['legend', 'old west', 'outlaw', 'railroad', 'stealing from the rich']",PG-13,Western
Les Mayfield,65000000.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Peter Greene,Blue Streak ,"['detective', 'diamond', 'jewel', 'police', 'thief']",PG-13,Rom-Com
Brad Silberling,100000000.0,"['Adventure', 'Comedy', 'Sci-Fi']",Will Ferrell,Land of the Lost ,"['human versus dinosaur', 'lizard', 'primate', 'time travel', 'tyrannosaurus rex']",PG-13,Sci-Fi
Gary Fleder,40000000.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Gary Dourdan,Impostor ,"['alien', 'android', 'bomb', 'future', 'weapon']",R,Sci-Fi
Rob Reiner,36000000.0,"['Drama', 'History']",Alexa PenaVega,Ghosts of Mississippi ,"['activist', 'assassin', 'civil rights', 'trial', 'widow']",PG-13,History
George Nolfi,50200000.0,"['Romance', 'Sci-Fi', 'Thriller']",Matt Damon,The Adjustment Bureau ,"['love at first sight', 'obscene finger gesture', 'rain', 'teleportation', 'three word title']",PG-13,Sci-Fi
Alessandro Carloni,145000000.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",J.K. Simmons,Kung Fu Panda 3 ,"['china', 'kung fu', 'panda', 'pig', 'village']",PG,Animation
Richard Donner,140000000.0,"['Action', 'Crime', 'Thriller']",Jet Li,Lethal Weapon 4 ,"['kung fu', 'lapd', 'martial arts', 'private investigator', 'triad']",R,Action-Comedy
Dean Parisot,100000000.0,"['Comedy', 'Crime']",John Michael Higgins,Fun with Dick and Jane ,"['animal abuse', 'ceo', 'heist', 'suburb', 'unemployment']",PG-13,Rom-Com
David Yates,180000000.0,"['Action', 'Adventure', 'Drama', 'Romance']",Christoph Waltz,The Legend of Tarzan ,"['africa', 'capture', 'jungle', 'male objectification', 'tarzan']",PG-13,Action-Comedy
Steven Spielberg,40000000.0,"['Drama', 'History', 'Thriller']",Tom Hanks,Bridge of Spies ,"['cia', 'cold war', 'lawyer', 'negotiation', 'spy']",PG-13,History
George Lucas,115000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Natalie Portman,Star Wars: Episode II - Attack of the Clones ,"['martial arts', 'murdered before giving protagonist information', 'part computer animation', 'prequel', 'prequel to cult film']",PG,Sci-Fi
Steven Spielberg,28000000.0,"['Action', 'Adventure']",Harrison Ford,Indiana Jones and the Temple of Doom ,"['children', 'studio logo segues into film', 'temple', 'village', 'white dinner jacket']",PG,Action-Comedy
John Moore,45000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']",Dennis Quaid,Flight of the Phoenix ,"['captain', 'desert', 'rescue', 'stranded', 'survivor']",PG-13,Action-Comedy
Charles Martin Smith,37000000.0,"['Drama', 'Family']",Morgan Freeman,Dolphin Tale ,"['boy', 'dolphin', 'prosthetics', 'tail', 'trap']",PG,Family
David McNally,60000000.0,"['Action', 'Adventure', 'Comedy', 'Crime']",Estella Warren,Kangaroo Jack ,"['australia', 'body paint', 'kangaroo', 'mob', 'money']",PG,Rom-Com
Peter Chelsom,30000000.0,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",Emily Osment,Hannah Montana: The Movie ,"['farm', 'female protagonist', 'hannah montana', 'horseback riding', 'overalls']",G,Family
Ivan Reitman,30000000.0,"['Comedy', 'Romance', 'Sci-Fi']",Rainn Wilson,My Super Ex-Girlfriend ,"['architect', 'boyfriend girlfriend relationship', 'superhero', 'superhero spoof', 'supernatural power']",PG-13,Sci-Fi
Kinka Usher,65000000.0,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",Janeane Garofalo,Mystery Men ,"['bowling', 'rajah', 'sphinx', 'spleen', 'superhero']",PG-13,Sci-Fi
Ron Howard,58000000.0,"['Biography', 'Drama']",Adam Goldberg,A Beautiful Mind ,"['conspiracy', 'cryptography', 'mathematician', 'mental illness', 'nobel prize']",PG-13,Biography
Cameron Crowe,50000000.0,"['Comedy', 'Drama', 'Romance', 'Sport']",Tom Cruise,Jerry Maguire ,"['agent', 'career', 'client', 'fiance', 'sports agent']",R,Sport
Phyllida Lloyd,52000000.0,"['Comedy', 'Family', 'Musical', 'Romance']",Colin Firth,Mamma Mia! ,"['bride', 'greece', 'island', 'mediterranean', 'wedding']",PG-13,Family
Brian Helgeland,50000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Bill Duke,Payback ,"['anti hero', 'criminal', 'greed', 'prostitute', 'tough guy']",R,Action-Comedy
Don Bluth,75000000.0,"['Action', 'Adventure', 'Animation', 'Family', 'Sci-Fi']",Matt Damon,Titan A.E. ,"['alien', 'captain', 'escape', 'pilot', 'scientist']",PG,Animation
Mike Nichols,50000000.0,"['Comedy', 'Sci-Fi']",Judy Greer,What Planet Are You From? ,"['alien', 'baby', 'banker', 'pregnancy', 'question in title']",R,Sci-Fi
Edward Zwick,70000000.0,"['Action', 'Thriller']",Denzel Washington,The Siege ,"['abduction', 'martial law', 'military', 'new york city', 'terrorist']",R,Action-Comedy
Patrick Tatopoulos,35000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",Craig Parker,Underworld: Rise of the Lycans ,"['battle', 'slave', 'vampire', 'warrior', 'werewolf']",R,Sci-Fi
Lana Wachowski,63000000.0,"['Action', 'Sci-Fi']",Keanu Reeves,The Matrix ,"['artificial reality', 'computer', 'matrix', 'questioning reality', 'simulated reality']",R,Sci-Fi
Rob Cohen,38000000.0,"['Action', 'Crime', 'Thriller']",Paul Walker,The Fast and the Furious ,"['eighteen wheeler', 'illegal street racing', 'truck', 'trucker', 'undercover cop']",PG-13,Action-Comedy
Jorge Blanco,70000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Dwayne Johnson,Planet 51 ,"['alien', 'alien planet', 'astronaut', 'planet', 'teenager']",PG,Animation
Peter Segal,40000000.0,"['Comedy', 'Sport']",Robert De Niro,Grudge Match ,"['broke', 'promoter', 'retirement', 'trainer', 'training']",PG-13,Sport
Ridley Scott,70000000.0,"['Action', 'Drama', 'Thriller']",Leonardo DiCaprio,Body of Lies ,"['cia', 'jordan', 'middle east', 'spy', 'terrorist']",R,Action-Comedy
Joon-ho Bong,39200000.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",Chris Evans,Snowpiercer ,"['closed ecological system', 'perpetual winter', 'population control', 'revolt', 'train']",R,Sci-Fi
Justin Chadwick,35000000.0,"['Biography', 'Drama', 'History']",Terry Pheto,Mandela: Long Walk to Freedom ,"['africa', 'apartheid', 'nelson mandela', 'president', 'resistance']",PG-13,Biography
Alan Taylor,170000000.0,"['Action', 'Adventure', 'Fantasy']",Chris Hemsworth,Thor: The Dark World ,"['arrest', 'portal', 'thor', 'warrior', 'weapon']",PG-13,Action-Comedy
Peter Hyams,40000000.0,"['Action', 'Adventure', 'Romance']",Catherine Deneuve,The Musketeer ,"['guard', 'king', 'murder', 'musketeer', 'swordsman']",PG-13,Action-Comedy
Curtis Hanson,45000000.0,"['Action', 'Adventure', 'Crime', 'Thriller']",Meryl Streep,The River Wild ,"['criminal', 'rafting', 'river', 'robber', 'white water rafting']",PG-13,Action-Comedy
Paul Greengrass,120000000.0,"['Action', 'Thriller']",Matt Damon,Jason Bourne ,"['black ops', 'chase', 'cia', 'cia agent', 'repeated scene']",PG-13,Action-Comedy
Steven Spielberg,63000000.0,"['Adventure', 'Sci-Fi', 'Thriller']",Wayne Knight,Jurassic Park ,"['dinosaur', 'jurassic park', 'survival', 'theme park', 'tyrannosaurus rex']",PG-13,Sci-Fi
Tim Burton,35000000.0,"['Action', 'Adventure']",Michael Gough,Batman ,"['city', 'dc comics', 'gotham', 'pantyhose', 'police']",PG-13,Action-Comedy
Nick Cassavetes,36000000.0,"['Crime', 'Drama', 'Thriller']",Denzel Washington,John Q ,"['health care', 'heart transplant', 'hospital', 'hostage', 'insurance']",PG-13,Crime
Lana Wachowski,150000000.0,"['Action', 'Sci-Fi']",Steve Bastoni,The Matrix Reloaded ,"['car motorcycle chase', 'one against many', 'oracle', 'prophecy', 'stylized violence']",R,Sci-Fi
Wolfgang Petersen,140000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']",Karen Allen,The Perfect Storm ,"['death', 'fish', 'fishing', 'sea', 'storm']",PG-13,Action-Comedy
Lana Wachowski,176000000.0,"['Action', 'Adventure', 'Sci-Fi']",Channing Tatum,Jupiter Ascending ,"['box office flop', 'critically bashed', 'planet earth', 'space opera', 'woman in bra and panties']",PG-13,Sci-Fi
Brian Levant,60000000.0,"['Comedy', 'Family']",Jim Belushi,Jingle All the Way ,"['action figure', 'christmas', 'hero', 'karate', 'toy']",PG,Family
Pierre Coffin,69000000.0,"['Animation', 'Comedy', 'Family']",Steve Carell,Despicable Me ,"['girl', 'minion', 'moon', 'pyramid', 'white picket fence']",PG,Animation
Kevin Donovan,60000000.0,"['Action', 'Comedy', 'Sci-Fi']",Romany Malco,The Tuxedo ,"['chauffeur', 'hospital', 'secret agent', 'spying', 'tuxedo']",PG-13,Sci-Fi
Tobe Hooper,10700000.0,"['Fantasy', 'Horror']",Heather O'Rourke,Poltergeist ,"['ghost', 'haunted', 'haunting', 'house', 'paranormal investigator']",PG,Horror
David Slade,68000000.0,"['Adventure', 'Drama', 'Fantasy', 'Romance']",Robert Pattinson,The Twilight Saga: Eclipse ,"['friendship', 'graduation', 'revenge', 'vampire', 'werewolf']",PG-13,Adventure
Brett Ratner,60000000.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Nicolas Cage,The Family Man ,"['bowling', 'christmas', 'parallel universe', 'salesman', 'unfaithfulness']",PG-13,Rom-Com
Mike Nichols,65000000.0,"['Comedy', 'Drama']",Maura Tierney,Primary Colors ,"['campaigning', 'candidate', 'election', 'governor', 'president']",R,Rom-Com
Stuart Baird,55000000.0,"['Action', 'Adventure', 'Thriller']",Oliver Platt,Executive Decision ,"['bomb', 'hostage', 'military', 'plane', 'terrorist']",R,Action-Comedy
Paul Greengrass,75000000.0,"['Action', 'Mystery', 'Thriller']",Matt Damon,The Bourne Supremacy ,"['assassin', 'car chase', 'cia', 'hidden truth', 'one against many']",PG-13,Mystery
Clint Eastwood,65000000.0,"['Action', 'Adventure', 'Thriller']",Clint Eastwood,Space Cowboys ,"['nasa', 'old age', 'satellite', 'space', 'space shuttle']",PG-13,Action-Comedy
David Ayer,35000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Mireille Enos,Sabotage ,"['dea', 'drug cartel', 'kicked in the crotch', 'strip club', 'tough girl']",R,Action-Comedy
Kenneth Branagh,95000000.0,"['Drama', 'Family', 'Fantasy', 'Romance']",Hayley Atwell,Cinderella ,"['dress', 'duke', 'fairy godmother', 'fairy tale', 'pumpkin']",PG,Family
Steven Brill,40000000.0,"['Comedy', 'Drama']",Lisa Ann Walter,Drillbit Taylor ,"['bodyguard', 'bully', 'generation y', 'high school', 'nerd']",PG-13,Rom-Com
Sam Taylor-Johnson,40000000.0,"['Drama', 'Romance']",Jennifer Ehle,Fifty Shades of Grey ,"['female frontal nudity', 'female nudity', 'perversion', 'sex scene', 'spanking']",R,Drama
Allen Hughes,35000000.0,"['Crime', 'Drama', 'Thriller']",Alona Tal,Broken City ,"['election', 'father son relationship', 'fellatio', 'gay slur', 'title spoken by character']",R,Crime
Albert Hughes,35000000.0,"['Horror', 'Mystery', 'Thriller']",Johnny Depp,From Hell ,"['freemason', 'jack the ripper', 'opium', 'prostitute', 'victorian era']",R,Horror
John Woo,60000000.0,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",Ivana Milicevic,Paycheck ,"['anti hero', 'babe scientist', 'engineer', 'memory', 'money']",PG-13,Sci-Fi
Seth MacFarlane,50000000.0,"['Comedy', 'Fantasy']",Mila Kunis,Ted ,"['2010s', 'car accident', 'sex scene', 'teddy bear', 'testicle']",R,Rom-Com
Evan Goldberg,32000000.0,"['Comedy', 'Fantasy']",Channing Tatum,This Is the End ,"['apocalypse', 'celebrity', 'ensemble cast', 'party', 'rapture']",R,Rom-Com
McG,92000000.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",Bill Murray,Charlie's Angels ,"['booty shake', 'box office hit', 'duct tape over mouth', 'first part', 'martial arts']",PG-13,Rom-Com
Denis Villeneuve,30000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Edgar Arreola,Sicario ,"['critically acclaimed', 'drug cartel', 'juarez mexico', 'u.s. mexico border', 'war on drugs']",R,Mystery
Steven Soderbergh,110000000.0,"['Crime', 'Thriller']",Brad Pitt,Ocean's Twelve ,"['father daughter relationship', 'heist', 'pretending to be pregnant', 'sequel', 'thief']",PG-13,Crime
Raja Gosnell,110000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Mahadeo Shivraj,The Smurfs ,"['blue', 'new york', 'new york city', 'no opening credits', 'smurf']",PG,Animation
Bobby Farrelly,35000000.0,['Comedy'],Bill Murray,Dumb and Dumber To ,"['adoption', 'highway travel', 'road trip', 'sequel', 'stupidity']",PG-13,Comedy
Byron Howard,150000000.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",Chloë Grace Moretz,Bolt ,"['cat', 'dog', 'hamster', 'new york city', 'superpower']",PG,Animation
John Hamburg,42000000.0,"['Comedy', 'Romance']",Philip Seymour Hoffman,Along Came Polly ,"['bride', 'friend', 'honeymoon', 'insurance', 'insurance company']",PG-13,Rom-Com
Joe Wright,30000000.0,"['Drama', 'Mystery', 'Romance', 'War']",Benedict Cumberbatch,Atonement ,"['death of sister', 'dying', 'loss of virginity', 'septicemia', 'sex']",R,War
Marc F. Adler,40000000.0,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Romance']",Eric Idle,Delgo ,"['box office flop', 'computer animation', 'one word title', 'surrealism', 'villainess']",PG,Animation
Lee Tamahori,60000000.0,"['Crime', 'Drama', 'Thriller']",Morgan Freeman,Along Came a Spider ,"['kidnapping', 'partner', 'ransom', 'school', 'secret service']",R,Crime
Scott Mann,19000000.0,"['Action', 'Crime', 'Thriller']",Robert De Niro,Heist ,"['bus', 'die hard scenario']",R,Action-Comedy
Oliver Stone,40000000.0,"['Drama', 'History', 'Thriller']",Sally Kirkland,JFK ,"['death', 'gay slur', 'homosexuality', 'investigation', 'president']",R,History
Paul W.S. Anderson,60000000.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Sanaa Lathan,AVP: Alien vs. Predator ,"['alien', 'antarctica', 'predator', 'pyramid', 'satellite']",PG-13,Horror
Paul Greengrass,55000000.0,"['Biography', 'Drama', 'Thriller']",Tom Hanks,Captain Phillips ,"['hijacking', 'hostage', 'leader', 'ship', 'somalia']",PG-13,Biography
Richard Shepard,25000000.0,"['Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller', 'War']",James Brolin,The Hunting Party ,"['bosnia', 'cia', 'fox', 'hunt', 'war criminal']",R,War
Barry Sonnenfeld,225000000.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Will Smith,Men in Black 3 ,"['alien', 'criminal', 'm.i.b.', 'maximum security prison', 'prison']",PG-13,Family
Edward Norton,30000000.0,"['Comedy', 'Drama', 'Romance']",Lisa Edelstein,Keeping the Faith ,"['celibacy', 'jewish', 'priest', 'rabbi', 'synagogue']",PG-13,Rom-Com
Walter Salles,30000000.0,"['Drama', 'Horror', 'Thriller']",Dougray Scott,Dark Water ,"['apartment', 'hello kitty', 'school', 'teacher', 'water']",PG-13,Horror
M. Night Shyamalan,130000000.0,"['Action', 'Adventure', 'Sci-Fi']",Will Smith,After Earth ,"['box office flop', 'father son team', 'fear', 'race against time', 'real life father and son playing father and son']",PG-13,Sci-Fi
John McTiernan,48000000.0,"['Crime', 'Romance', 'Thriller']",Mark Margolis,The Thomas Crown Affair ,"['art', 'insurance investigator', 'martinique', 'painting', 'trust']",R,Crime
Kirk Jones,40000000.0,"['Comedy', 'Drama', 'Romance']",Anna Kendrick,What to Expect When You're Expecting ,"['baby', 'expecting twins', 'hawaiian shirt', 'photographer', 'pregnancy']",PG-13,Rom-Com
Tim Miller,58000000.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']",Ryan Reynolds,Deadpool ,"['based on comic book', 'breaking the fourth wall', 'mercenary', 'mutant', 'self healing']",R,Sci-Fi
Steve Oedekerk,30000000.0,"['Adventure', 'Comedy']",Bruce Spence,Ace Ventura: When Nature Calls ,"['africa', 'bat', 'hawaiian shirt', 'pregnancy', 'pregnant']",PG-13,Rom-Com
Mike Mitchell,165000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Jon Hamm,Shrek Forever After ,"['alternate world', 'fairy tale parody', 'female warrior', 'ogre', 'true love']",PG,Animation
Peter Lepeniotis,42000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Liam Neeson,The Nut Job ,"['bank robbery', 'heist', 'raccoon', 'rat', 'squirrel']",PG,Animation
Gore Verbinski,135000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Western']",Johnny Depp,Rango ,"['chameleon', 'lizard', 'sheriff', 'water', 'western town']",PG,Western
Roger Christian,44000000.0,"['Action', 'Adventure', 'Sci-Fi']",Richard Tyson,Battlefield Earth ,"['alien', 'bad acting', 'pulp fiction', 'resistance fighter', 'voyager golden record']",PG-13,Sci-Fi
Baltasar Kormákur,55000000.0,"['Adventure', 'Biography', 'Drama', 'History', 'Sport', 'Thriller']",Michael Kelly,Everest ,"['blizzard', 'mount everest', 'mountain', 'mountain climbing', 'snow']",PG-13,Sport
David Frankel,41000000.0,['Comedy'],Joel McHale,The Big Year ,"['alaska', 'birding', 'competition', 'migration', 'storm']",PG,Comedy
Catherine Hardwicke,37000000.0,"['Drama', 'Fantasy', 'Romance']",Kristen Stewart,Twilight ,"['blood', 'high school', 'love', 'school', 'vampire']",PG-13,Drama
Pitof,100000000.0,"['Action', 'Crime', 'Fantasy', 'Romance', 'Thriller']",Frances Conroy,Catwoman ,"['based on cult comic book', 'bechdel test passed', 'cat', 'detective', 'radical transformation']",PG-13,Action-Comedy
Steven Zaillian,60000000.0,['Drama'],Robert Duvall,A Civil Action ,"['1980s', 'law firm', 'lawsuit', 'lawyer', 'toxic waste']",PG-13,Drama
Luis Llosa,45000000.0,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",Sylvester Stallone,The Specialist ,"['bomb', 'cia', 'explosive', 'explosives expert', 'miami florida']",R,Action-Comedy
Pete Docter,175000000.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",Amy Poehler,Inside Out ,"['anger', 'joy', 'memory', 'running away', 'sadness']",PG,Animation
Chris Wedge,100000000.0,"['Adventure', 'Animation', 'Family', 'Fantasy']",Josh Hutcherson,Epic ,"['father daughter relationship', 'forest', 'miniature person', 'shrinking', 'sword and fantasy']",PG,Animation
Bille August,35000000.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",Jim Broadbent,Smilla's Sense of Snow ,"['boy', 'greenland', 'neighbor', 'roof', 'snow']",R,Sci-Fi
Peter Segal,65000000.0,"['Comedy', 'Romance', 'Sci-Fi']",Larry Miller,Nutty Professor II: The Klumps ,"['alter ego', 'marriage', 'professor', 'scientist', 'serum']",PG-13,Sci-Fi
Steve Box,30000000.0,"['Animation', 'Comedy', 'Family', 'Mystery', 'Sci-Fi']",Mark Gatiss,The Curse of the Were-Rabbit ,"['competition', 'giant vegetable', 'pest control', 'stop motion animation', 'vegetable']",G,Animation
Tate Taylor,30000000.0,"['Biography', 'Drama', 'Music']",Tika Sumpter,Get on Up ,"['1970s', '1980s', 'african american', 'breaking the fourth wall', 'mother son relationship']",PG-13,Biography
Andrew Davis,85000000.0,"['Action', 'Drama', 'Thriller']",Raymond Cruz,Collateral Damage ,"['bare chested boy', 'car explosion', 'colombia', 'explosion', 'terrorism']",R,Action-Comedy
Gavin O'Connor,28000000.0,"['Biography', 'Drama', 'History', 'Sport']",Eddie Cahill,Miracle ,"['1980s', 'hockey', 'ice hockey', 'olympics', 'soviet union']",PG,Sport
Joseph L. Mankiewicz,31115000.0,"['Biography', 'Drama', 'History', 'Romance']",Martin Landau,Cleopatra ,"['cleopatra', 'egypt', 'epic', 'queen', 'roman empire']",Approved,Biography
James Wong,45000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",Ian Whyte,Dragonball: Evolution ,"['bad', 'dragon', 'grandfather', 'orb', 'warrior']",PG,Sci-Fi
Peter Weir,60000000.0,"['Comedy', 'Drama', 'Sci-Fi']",Natascha McElhone,The Truman Show ,"['controlled environment', 'fictional reality show', 'hidden camera', 'innocence lost', 'simulated reality']",PG,Sci-Fi
Christopher McQuarrie,60000000.0,"['Action', 'Crime', 'Mystery', 'Thriller']",Tom Cruise,Jack Reacher ,"['coma', 'mysterious villain', 'police chase', 'shooting range', 'sniper']",PG-13,Mystery
Mark Waters,90000000.0,"['Adventure', 'Family', 'Fantasy']",Martin Short,The Spiderwick Chronicles ,"['actor playing multiple roles', 'brownie the creature', 'closing credits sequence', 'family relationships', 'magical creature']",PG,Family
Lawrence Kasanoff,65000000.0,"['Action', 'Animation', 'Comedy', 'Family', 'Fantasy']",Jerry Stiller,Foodfight! ,"['femme fatale', 'food', 'pun', 'supermarket', 'troubled production']",PG,Animation
Tony Scott,100000000.0,"['Action', 'Crime', 'Thriller']",Denzel Washington,The Taking of Pelham 1 2 3 ,"['hijack', 'hostage', 'ransom', 'subway', 'train']",R,Action-Comedy
Roman Polanski,35000000.0,"['Biography', 'Drama', 'War']",Emilia Fox,The Pianist ,"['ghetto', 'holocaust', 'jewish', 'piano', 'warsaw ghetto']",R,War
Jimmy Hayward,47000000.0,"['Action', 'Drama', 'Fantasy', 'Thriller', 'Western']",Michael Fassbender,Jonah Hex ,"['confederate', 'death', 'independence day', 'military', 'terrorist']",PG-13,Western
Matthew Vaughn,30000000.0,"['Action', 'Comedy']",Elizabeth McGovern,Kick-Ass ,"['comic book', 'female killer', 'hit in the crotch', 'narrated by character', 'reference to batman']",R,Rom-Com
Martin Brest,54000000.0,"['Comedy', 'Crime', 'Romance']",Todd Giebenhain,Gigli ,"['gangster', 'hospital', 'lesbian', 'mob', 'thug']",R,Rom-Com
Donald Petrie,45000000.0,"['Action', 'Comedy', 'Crime', 'Romance']",Candice Bergen,Miss Congeniality ,"['beauty pageant', 'fbi', 'female agent', 'pageant', 'undercover']",PG-13,Rom-Com
Paul Verhoeven,65000000.0,"['Action', 'Sci-Fi']",Ronny Cox,Total Recall ,"['ambiguous ending', 'false memory', 'implanted memory', 'memory', 'space colony']",R,Sci-Fi
Joe Wright,28000000.0,"['Drama', 'Romance']",Talulah Riley,Pride & Prejudice ,"['bachelor', 'england', 'gentleman', 'georgian', 'love']",PG,Drama
Jim Sheridan,55000000.0,"['Drama', 'Mystery', 'Thriller']",Naomi Watts,Dream House ,"['closet', 'father daughter relationship', 'psychiatric hospital', 'real life sisters playing sisters', 'train']",PG-13,Mystery
Steven Brill,19000000.0,"['Adventure', 'Comedy', 'Mystery']",Antony Starr,Without a Paddle ,"['death', 'friend', 'hijacker', 'river', 'tree house']",PG-13,Mystery
Mike Gabriel,55000000.0,"['Adventure', 'Animation', 'Drama', 'Family', 'History', 'Musical', 'Romance']",Christian Bale,Pocahontas ,"['actor playing multiple roles', 'love', 'one word title', 'unsubtitled foreign language', 'virginia']",G,History
Robert Zemeckis,55000000.0,"['Comedy', 'Drama']",Tom Hanks,Forrest Gump ,"['amputee', 'love', 'vietnam', 'vietnam war', 'war hero']",PG-13,Rom-Com
Mark Dindal,150000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Catherine O'Hara,Chicken Little ,"['alien invasion', 'chicken', 'fish', 'friend', 'panic']",G,Animation
Judd Apatow,75000000.0,"['Comedy', 'Drama']",Adam Sandler,Funny People ,"['breasts', 'comedian', 'craigslist', 'infidelity', 'stand up comedian']",R,Rom-Com
Mark Osborne,81200000.0,"['Adventure', 'Animation', 'Drama', 'Family', 'Fantasy']",Jeff Bridges,The Little Prince ,"['aviator', 'based on book', 'girl', 'little girl', 'the little prince']",PG,Animation
Gary Fleder,50000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Oliver Platt,Don't Say a Word ,"['mental institution', 'post traumatic stress', 'psychiatrist', 'vomiting', 'voyeur']",R,Mystery
John Carpenter,15000000.0,"['Horror', 'Mystery', 'Sci-Fi']",Wilford Brimley,The Thing ,"['alien creature', 'alien life form', 'antarctica', 'isolation', 'paranoia']",R,Horror
Joss Whedon,250000000.0,"['Action', 'Adventure', 'Sci-Fi']",Chris Hemsworth,Avengers: Age of Ultron ,"['artificial intelligence', 'based on comic book', 'captain america', 'marvel cinematic universe', 'superhero']",PG-13,Sci-Fi
Andrew Dominik,30000000.0,"['Biography', 'Crime', 'Drama', 'History', 'Western']",Brad Pitt,The Assassination of Jesse James by the Coward Robert Ford ,"['long title', 'outlaw', 'robbery', 'train', 'train robbery']",R,Western
Wolfgang Petersen,85000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']",Harrison Ford,Air Force One ,"['ex soldier', 'hijacker', 'hostage', 'president', 'terrorist']",R,Action-Comedy
Sam Fell,60000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Emma Watson,The Tale of Despereaux ,"['book', 'darkness', 'dungeon', 'princess', 'rat']",G,Animation
Tony Scott,70000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Denzel Washington,Man on Fire ,"['bodyguard', 'journalist', 'kidnapping', 'mexico', 'police corruption']",R,Action-Comedy
Jerry Jameson,36000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']",M. Emmet Walsh,Raise the Titanic ,"['military', 'mineral', 'ocean', 'ship', 'titanic']",PG,Action-Comedy
Joachim Rønning,32000000.0,"['Action', 'Comedy', 'Crime', 'Western']",Salma Hayek,Bandidas ,"['bank', 'cleavage', 'farmer', 'female gunfighter', 'mexico']",PG-13,Western
